OBJECTID,BSM,YSDM,TBYBH,TBBH,DLBM,DLMC,QSXZ,QSDWDM,QSDWMC,ZLDWDM,ZLDWMC,GDLX,KCLX,DLBZ,GDPDJ,KCDLBM,TKXS,TBMJ,XZDWMJ,LXDWMJ,TKMJ,TBDLMJ,PZWH,BGJLH,BGRQ,XZGDJFLY
19378,900000514,2001010100,,115,102,公路用地,20,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,,,,,0,11377.65,0,0,0,11377.65,云国土资复[2012]23号,,2011/3/27 0:00,
24605,192954,2001010100,21164,115,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,1816.17,309.78,0,0,1506.39,,,2015/2/7 0:00,
28518,195543,2001010100,23791,115,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,1508.81,357.4,0,0,1151.41,,,2015/2/7 0:00,
29453,190158,2001010100,18413,115,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,2887.06,170.4,0,0,2716.66,,,2015/2/7 0:00,
29498,176948,2001010100,5229,115,31,有林地,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,335676.54,1374.31,0,0,334302.23,,,2015/2/7 0:00,
30686,178315,2001010100,6483,115,203,村庄,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,549.94,0,0,0,549.94,,,2015/2/7 0:00,
30979,910289332,2001010100,11301,115,13,旱地,30,530702001206,义尚社区居委会,530702001209,大研国有林,,TK,,3,123,0.1674,4319.57,0,0,723.1,3596.47,,,2015/3/8 0:00,
31501,176492,2001010100,4712,115,13,旱地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,TK,,3,123,0.1674,4063.52,63.5,0,669.603348,3330.416652,,,2015/2/8 0:00,
31514,176123,2001010100,4336,115,203,村庄,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,597.9,0,0,0,597.9,,,2015/2/7 0:00,
34105,191117,2001010100,19415,115,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3062.32,457.39,0,0,2604.93,,,2015/3/10 0:00,
36235,171784,2001010100,102,115,13,旱地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,TK,,3,123,0.1674,16019.46,245.42,0,2640.574296,13133.4657,,,2016/3/2 0:00,
36636,210315,2001010100,38600,115,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,3,123,0.1674,15521.49,990.8,0,2432.437506,12098.25249,,,2018/2/26 0:00,
37739,190565,2001010100,18830,115,12,水浇地,30,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,TK,,1,123,0,4561.23,620.53,0,0,3940.7,,,2018/2/26 0:00,
37888,187116,2001010100,15345,115,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,4768.43,476.48,0,0,4291.95,,,2018/2/26 0:00,
865,171795,2001010100,113,116,127,裸地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,2729.87,597.77,0,0,2132.1,,,,
1657,173170,2001010100,1387,116,31,有林地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,11846.38,270.84,0,0,11575.54,,,,
3891,176607,2001010100,4853,116,114,坑塘水面,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,2825.09,0,0,0,2825.09,,,,
4579,183476,2001010100,11725,116,13,旱地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,TK,,3,123,0.1674,4607.99,672,0,658.884726,3277.105274,,,,
4681,179538,2001010100,7796,116,13,旱地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,TK,,2,123,0.0809,1173.54,22.2,0,93.143406,1058.196594,,,,
5549,183512,2001010100,11761,116,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,6444.58,1156.02,0,0,5288.56,,,,
6476,186434,2001010100,14640,116,31,有林地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,22668.36,287.64,0,0,22380.72,,,,
7570,189777,2001010100,18872,116,12,水浇地,30,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,TK,,1,123,0,920.44,339.74,0,0,580.7,,,,
7585,194272,2001010100,22488,116,13,旱地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,TK,,3,123,0.1674,15145.08,64.63,0,2524.46733,12555.98267,,,,
8651,194789,2001010100,23051,116,43,其他草地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,197029.13,1570.53,0,0,195458.6,,,,
8861,191189,2001010100,19497,116,21,果园,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,1781.14,110.08,0,0,1671.06,,,,
9586,199445,2001010100,27723,116,31,有林地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,266933.97,1448.18,320,0,265165.79,,,,
9839,196666,2001010100,24938,116,203,村庄,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,608.24,0,0,0,608.24,,,,
10734,201018,2001010100,29201,116,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,3,123,0.1674,7432.48,0,0,1244.197152,6188.282848,,,,
11683,203108,2001010100,31406,116,11,水田,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,TK,,1,123,0,19697.67,759.4,0,0,18938.27,,,,
11923,200445,2001010100,28662,116,203,村庄,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,71.74,0,0,0,71.74,,,,
12044,202842,2001010100,31130,116,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,10738.88,0,0,1797.688512,8941.191488,,,,
12802,202739,2001010100,31027,116,43,其他草地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,1506.71,0,0,0,1506.71,,,,
14301,203931,2001010100,32179,116,11,水田,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,TK,,1,123,0,10230.86,793.57,0,0,9437.29,,,,
14504,204664,2001010100,32932,116,31,有林地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,,,,,0,696.7,141.25,0,0,555.45,,,,
15404,206603,2001010100,34872,116,31,有林地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,486658.39,2320.81,0,0,484337.58,,,,
16807,207506,2001010100,35775,116,32,灌木林地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,428008.42,3345.2,0,0,424663.22,,,,
18331,210339,2001010100,38624,116,203,村庄,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,1171.88,0,0,0,1171.88,,,,
18825,208848,2001010100,37136,116,43,其他草地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,16471.02,637.39,0,0,15833.63,,,,
19131,210093,2001010100,38365,116,13,旱地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,TK,,4,123,0.2937,280.57,0,0,82.403409,198.166591,,,,
24380,189871,2001010100,18093,116,203,村庄,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,,,,,0,1320.51,396.28,0,0,924.23,,,2015/2/7 0:00,
24644,192945,2001010100,21155,116,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,1862.91,225.31,0,0,1637.6,,,2015/2/7 0:00,
27201,195548,2001010100,23796,116,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,1668.95,333.39,0,0,1335.56,,,2015/2/7 0:00,
29046,176997,2001010100,5278,116,32,灌木林地,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,37312.17,851.31,0,0,36460.86,,,2015/2/7 0:00,
30304,188651,2001010100,18371,116,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,10838.82,433,0,0,10405.82,,,2015/2/7 0:00,
30980,910289334,2001010100,11030,116,43,其他草地,30,530702001206,义尚社区居委会,530702001209,大研国有林,,,,,,0,2794.89,0,0,0,2794.89,,,2015/3/8 0:00,
31667,176458,2001010100,4691,116,32,灌木林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,27777.17,786.55,0,0,26990.62,,,2015/2/8 0:00,
31713,175341,2001010100,4348,116,43,其他草地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,7772.91,58.91,0,0,7714,,,2015/2/7 0:00,
39515,191119,2001010100,19417,116,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3307.52,676.82,0,0,2630.7,,,2017/1/21 0:00,
40279,174643,2001010100,2916,116,13,旱地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,TK,,4,123,0.2937,170562.76,718.85,0,49883.15637,119960.7536,,,2017/1/21 0:00,
116,171905,2001010100,132,117,203,村庄,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,324.2,0,0,0,324.2,,,,
2202,173201,2001010100,1418,117,43,其他草地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,411.57,223.32,0,0,188.25,,,,
2885,174702,2001010100,2975,117,31,有林地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,,,,,0,1362.96,0,0,0,1362.96,,,,
2962,176570,2001010100,4816,117,43,其他草地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,30688.56,2031,0,0,28657.56,,,,
4341,180416,2001010100,8638,117,43,其他草地,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,,,,,0,12845.21,169.88,0,0,12675.33,,,,
4373,179596,2001010100,7854,117,127,裸地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,,,,,0,13662.58,0,0,0,13662.58,,,,
5803,183526,2001010100,11775,117,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,1933.35,236.8,0,0,1696.55,,,,
6087,182719,2001010100,10988,117,203,村庄,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,,,,,0,773.92,0,0,0,773.92,,,,
6341,183589,2001010100,11838,117,205,风景名胜及特殊用地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,1738.17,0,0,0,1738.17,,,,
6674,186177,2001010100,14443,117,13,旱地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,TK,,3,123,0.1674,143618.67,2064.55,0,23696.15969,117857.9603,,,,
8217,202654,2001010100,30919,117,13,旱地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,TK,,3,123,0.1674,56030.16,1446.01,60,9127.34271,45396.80729,,,,
8848,191131,2001010100,19429,117,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3210.77,354.39,0,0,2856.38,,,,
9292,194305,2001010100,22521,117,43,其他草地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,2388.76,229.8,0,0,2158.96,,,,
9344,194943,2001010100,23228,117,31,有林地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,1360.49,150.2,0,0,1210.29,,,,
9430,196739,2001010100,25011,117,203,村庄,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,2805.34,0,0,0,2805.34,,,,
9907,203950,2001010100,32198,117,114,坑塘水面,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,385.56,34.38,0,0,351.18,,,,
11202,203878,2001010100,32948,117,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,1492.09,0,0,249.775866,1242.314134,,,,
11307,203185,2001010100,31483,117,12,水浇地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,TK,,1,123,0,1780.12,122.51,0,0,1657.61,,,,
11673,201011,2001010100,29194,117,43,其他草地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,4086.98,0,0,0,4086.98,,,,
11825,200443,2001010100,28660,117,127,裸地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,10185.86,0,0,0,10185.86,,,,
13859,202894,2001010100,31192,117,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,4376.01,0,0,732.544074,3643.465926,,,,
14525,206035,2001010100,34255,117,43,其他草地,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,1279.45,79.33,0,0,1200.12,,,,
14550,206607,2001010100,34876,117,43,其他草地,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,,,,,0,4293.61,0,0,0,4293.61,,,,
17533,210347,2001010100,38632,117,31,有林地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,563.18,53.73,0,0,509.45,,,,
17589,207662,2001010100,35944,117,11,水田,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,TK,,1,123,0,12063.52,179.46,0,0,11884.06,,,,
17688,210102,2001010100,38374,117,13,旱地,30,530702205203,江边村民委员会,530702205203,江边村民委员会,,TK,,4,123,0.2937,4834.57,0,0,1419.913209,3414.656791,,,,
17762,206763,2001010100,35032,117,13,旱地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,TK,,3,123,0.1674,38641,837.96,0,6328.228896,31474.8111,,,,
18138,208904,2001010100,37192,117,13,旱地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,TK,,4,123,0.2937,955.77,58.13,0,263.636868,634.003132,,,,
21230,179370,2001010100,7628,117,203,村庄,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,10455.29,0,0,0,10455.29,,,2015/2/7 0:00,
22890,187154,2001010100,15383,117,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,1106.63,108.94,0,0,997.69,,,2015/2/6 0:00,
24541,189867,2001010100,18089,117,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,3245.03,405.17,0,0,2839.86,,,2015/2/7 0:00,
30003,190037,2001010100,18279,117,127,裸地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,39071.89,476.46,0,0,38595.43,,,2015/2/7 0:00,
30981,910289335,2001010100,11030,117,43,其他草地,30,530702001206,义尚社区居委会,530702001209,大研国有林,,,,,,0,94,0,0,0,94,,,2015/3/8 0:00,
31459,176120,2001010100,4333,117,203,村庄,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,454.76,0,0,0,454.76,,,2015/2/7 0:00,
31504,176421,2001010100,4654,117,32,灌木林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,37784.86,79.65,0,0,37705.21,,,2015/2/8 0:00,
